           Time             nu             p1             p2           varL             q1             q2
   19600.000000       0.001079       0.000239      -0.000114      27.497945      -0.076292      -3.174028
   19650.000000       0.001079       0.000230      -0.000123      27.552060      -0.076473      -3.173834
   19700.000000       0.001079       0.000220      -0.000131      27.606168      -0.076633      -3.173642
   19750.000000       0.001079       0.000208      -0.000140      27.660268      -0.076773      -3.173454
   19800.000000       0.001079       0.000194      -0.000149      27.714361      -0.076894      -3.173272
   19850.000000       0.001079       0.000179      -0.000158      27.768447      -0.076996      -3.173099
   19900.000000       0.001079       0.000162      -0.000167      27.822526      -0.077080      -3.172937
   19950.000000       0.001079       0.000144      -0.000175      27.876598      -0.077148      -3.172788
   20000.000000       0.001079       0.000124      -0.000182      27.930665      -0.077201      -3.172652
   20050.000000       0.001079       0.000104      -0.000189      27.984726      -0.077240      -3.172533
   20100.000000       0.001079       0.000082      -0.000195      28.038782      -0.077267      -3.172431
   20150.000000       0.001079       0.000059      -0.000200      28.092835      -0.077285      -3.172348
   20200.000000       0.001079       0.000036      -0.000203      28.146885      -0.077295      -3.172284
   20250.000000       0.001079       0.000012      -0.000206      28.200932      -0.077300      -3.172240
   20300.000000       0.001079      -0.000012      -0.000207      28.254978      -0.077301      -3.172216
   20350.000000       0.001079      -0.000036      -0.000206      28.309023      -0.077301      -3.172213
   20400.000000       0.001079      -0.000060      -0.000205      28.363068      -0.077302      -3.172230
   20450.000000       0.001079      -0.000084      -0.000202      28.417115      -0.077307      -3.172268
   20500.000000       0.001079      -0.000108      -0.000198      28.471164      -0.077317      -3.172326
   20550.000000       0.001079      -0.000131      -0.000193      28.525216      -0.077334      -3.172403
   20600.000000       0.001079      -0.000153      -0.000186      28.579271      -0.077362      -3.172499
   20650.000000       0.001079      -0.000174      -0.000179      28.633331      -0.077401      -3.172612
   20700.000000       0.001079      -0.000194      -0.000171      28.687395      -0.077453      -3.172740
   20750.000000       0.001079      -0.000213      -0.000162      28.741466      -0.077520      -3.172883
   20800.000000       0.001079      -0.000230      -0.000152      28.795543      -0.077604      -3.173038
   20850.000000       0.001079      -0.000246      -0.000143      28.849626      -0.077705      -3.173203
   20900.000000       0.001079      -0.000260      -0.000133      28.903717      -0.077824      -3.173377
   20950.000000       0.001079      -0.000273      -0.000123      28.957815      -0.077963      -3.173558
   21000.000000       0.001079      -0.000285      -0.000113      29.011921      -0.078122      -3.173742
   21050.000000       0.001079      -0.000295      -0.000103      29.066034      -0.078301      -3.173929
   21100.000000       0.001079      -0.000303      -0.000094      29.120155      -0.078500      -3.174115
   21150.000000       0.001079      -0.000311      -0.000085      29.174284      -0.078719      -3.174299
